CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
United Kingdom,GBR,,,NAT_GOV,20200210,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,14,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200211,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,15,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200212,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,16,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200213,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,17,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200214,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,18,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200215,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,18,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200216,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,18,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200217,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,19,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200218,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,19,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200219,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,20,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200220,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,22,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200221,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,23,2,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200222,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,23,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200223,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,28,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200224,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,30,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200225,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,34,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200226,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,37,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200227,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,44,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200228,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,56,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200229,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,61,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200301,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,94,3,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200302,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,134,4,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200303,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,189,4,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200304,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,245,5,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200305,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,294,7,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200306,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,373,9,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200307,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,428,9,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200308,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,482,11,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200309,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,629,16,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200310,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,887,19,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200311,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,32223318564.93,"https://web.archive.org/web/20200328211955/https://www.gov.uk/government/speeches/budget-speech-2020  [""To support the NHS and other public services, I am also setting aside a £5bn emergency response fund - and will go further if necessary... That means I am announcing today, in total, a £30bn fiscal stimulus to support British people, British jobs and British businesses through this moment.""]    £30bn - £5bn = £25bn = $32223318564.93 [https://www.x-rates.com/historical/?from=GBP&amount=25000000000&date=2020-03-11]",183360000.00,"Up to £150 million of UK aid funding announced in the Budget to help mitigate the impact of coronavirus on the world’s most vulnerable countries.  https://web.archive.org/web/20200513184803/https://www.gov.uk/government/news/uk-helps-worlds-poorest-countries-withstand-the-economic-shock-of-coronavirus",2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,1298,26,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200312,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,1787,39,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200313,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,2266,55,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200314,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,2630,76,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200315,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,3072,107,NV,0.00,11.11,11.11,11.11,11.11,11.46,11.46,11.46,11.46,13.10,13.10,13.10,13.10,0.00
United Kingdom,GBR,,,NAT_GOV,20200316,0.00,,,,,,,1.00,1,,,,,"https://web.archive.org/web/20200319235039/https://www.gov.uk/government/speeches/pm-statement-on-coronavirus-16-march-2020    ""We need people to start working from home where they possibly can.""",0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,0.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,3684,158,NV,0.00,14.81,14.81,14.81,14.81,13.54,13.54,13.54,13.54,15.48,15.48,15.48,15.48,0.00
United Kingdom,GBR,,,NAT_GOV,20200317,0.00,,,,,,,1.00,1,,,,,,1.00,1,,,,,"https://web.archive.org/web/20200319235039/https://www.gov.uk/government/speeches/pm-statement-on-coronavirus-16-march-2020  (PM statement previous day)  ""So from tomorrow, we will no longer be supporting mass gatherings with emergency workers in the way that we normally do. So mass gatherings, we are now moving emphatically away from.""",0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,1.00,"Mortgage holidays enacted to help homeowners who can't make payments due to coronavirus  https://web.archive.org/save/https://www.theguardian.com/world/2020/mar/17/coronavirus-rishi-sunak-promises-to-guarantee-330bn-loans-to-business",0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,4452,216,NV,0.00,20.37,20.37,20.37,20.37,19.79,19.79,19.79,19.79,19.05,19.05,19.05,19.05,25.00
United Kingdom,GBR,,,NAT_GOV,20200318,0.00,,,,,,,1.00,1,,,,,,1.00,1,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,1.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,5451,289,NV,0.00,20.37,20.37,20.37,20.37,19.79,19.79,19.79,19.79,19.05,19.05,19.05,19.05,25.00
United Kingdom,GBR,,,NAT_GOV,20200319,0.00,,,,,,,1.00,1,,,,,,1.00,1,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,0.00,,,2.00,"UK gov reaches agreement with energy companies to ensure people receive power throughout coronavirus crisis even if they fall into debt on payments  ""Measures include ensuring prepayment and pay-as-you go customers remain supplied with energy through challenging times and supporting all customers in financial distress  industry agreement signed by all UK domestic suppliers and will come into force immediately""     https://web.archive.org/web/20200812161652/https://www.gov.uk/government/news/government-agrees-measures-with-energy-industry-to-support-vulnerable-people-through-covid-19",0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,6506,368,NV,0.00,20.37,20.37,20.37,20.37,22.92,22.92,22.92,22.92,19.05,19.05,19.05,19.05,50.00
United Kingdom,GBR,,,NAT_GOV,20200320,0.00,,,,,,,1.00,1,,,,,,1.00,1,,,,,,0.00,,,,,,,1.00,1,,,,,"20 March  “The closures announced today will not impact the running of public transport, and government continues to work closely with transport operators to ensure that people who need to get to work can continue to do so.    Yesterday, the government and rail industry agreed a plan that will see a gradual reduction in train services across the country to reflect lower passenger demand as people change their travel patterns to help reduce the spread of coronavirus, while keeping vital rail services running.”    Government Source: https://web.archive.org/web/20200320191027/https://www.gov.uk/government/news/government-announces-further-measures-on-social-distancing",0.00,,,,,,,0.00,,,,,,,0.00,,,,2.00,0,"""the state would pay grants covering up to 80% of the salary of workers if companies kept them on their payroll, rather than lay them off as the economy crashes. The extraordinary payments will be worth up to a maximum of £2,500 per month, just above the median income.""   -increase of universal basic income by £1000 a year for next twelve months   https://web.archive.org/save/https://www.theguardian.com/uk-news/2020/mar/20/government-pay-wages-jobs-coronavirus-rishi-sunak",2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,7760,486,NV,0.00,25.93,25.93,25.93,25.93,30.73,30.73,30.73,30.73,22.62,22.62,22.62,22.62,87.50
United Kingdom,GBR,,,NAT_GOV,20200321,0.00,,,,,,,2.00,1,,,,,"The government is asking the following businesses and other venues across the United Kingdom to close as soon as they reasonably can, and not to open for trade from Saturday 21 March: Cinemas, Theatres, Nightclubs, Bingo halls, Concert halls, Museums and galleries, Casinos, Betting shops, Spas, Massage parlours, Indoor skating rinks, Indoor fitness studios, gyms, swimming pools or other indoor leisure centres. Restaurants, bars, and cafes must convert to take-away or delivery only. Other businesses (including offices and factories) without interaction with the public can open provided they follow strict social distancing guidelines (""Employers who have people in their offices or onsite are advised to ensure that employees  are able to follow the government’s guidelines on working safely."");     https://web.archive.org/web/20200323173521/https://www.gov.uk/government/publications/business-and-other-venues-subject-to-further-social-distancing-measures/businesses-and-other-venues-subject-to-further-social-distancing-measures; https://web.archive.org/web/20200514194047/http://www.legislation.gov.uk/uksi/2020/327/pdfs/uksi_20200327_en.pdf; https://web.archive.org/web/20200514194634/https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/884695/Business_Closure_Revised_Guidance.pdf; ",2.00,1,,,,,"https://web.archive.org/web/20200323173521/https://www.gov.uk/government/publications/business-and-other-venues-subject-to-further-social-distancing-measures/businesses-and-other-venues-subject-to-further-social-distancing-measures (Government closes businesses and activities that involve social contact.) ",0.00,,,,,,,1.00,1,,,,,,0.00,,,,,,,0.00,,,,,,,0.00,,,,2.00,0,,2.00,,0.00,,0.00,,2.00,1,,1.00,,1.00,,0.00,,0.00,,0.00,,,,,,,0.00,,,0.00,,,,,,,,0,,0,,,,,,,,0,,0,,8957,630,NV,0.00,35.19,35.19,35.19,35.19,35.94,35.94,35.94,35.94,28.57,28.57,28.57,28.57,87.50
